CATEGORY,DISTRICT,LAT,LNG,NAME,POSTCODE,ROAD
Residences,MACHCHANGOLHI,4.175406311,73.50910847,ANDROMOEDA,20195,CHAANDHANEE MAGU
Residences,MACHCHANGOLHI,4.171901935,73.50853443,ANEMONE,20178,NIKAGAS HINGUN
Residences,MAAFANNU,4.174237295,73.50366354,ANGAA VILLA,20328,IZZUDHEEN MAGU
Residences,MAAFANNU,4.174146342,73.50366086,ANGAAGAU,20328,IZZUDHEEN MAGU
Residences,MAAFANNU,4.174269397,73.5036689,ANGAAGAU UTHURUBAI,20328,IZZUDHEEN MAGU
Residences,MAAFANNU,4.174130292,73.50310296,ANGAAGIRI,20328,SHAHEEDH ALI HINGUN
Residences,MAAFANNU,4.175919928,73.50598365,ANGELICA,20263,FAREEDHEE MAGU
Residences,MAAFANNU,4.177829939,73.50651205,ANGOORUMAAGE,20254,FEEROAZU MAGU
Residences,HENVEIRU,4.172086517,73.51613849,ANGSANAA,20050,LONUZIYAARAIY MAGU
Residences,HENVEIRU,4.176069733,73.51723284,ANKAA,20016,ROASHANEE MAGU
Residences,GALOLHU,4.172728541,73.51294398,ANKARA,20107,HUVAFENEE GOALHI
Residences,GALOLHU,4.176519148,73.51286352,ANNAARU,20098,HUSNUHEENA MAGU
Residences,MACHCHANGOLHI,4.176743855,73.50945175,ANNAARUGE,20193,DHILKUSHAA GOALHI
Residences,HENVEIRU,4.174044689,73.51418585,ANNAARUMAAGE,20071,MUTHEE GOALHI
Residences,MAAFANNU,4.176626151,73.50706726,ANOANAAGE,20257,FAREEDHEE MAGU
Residences,MACHCHANGOLHI,4.172803444,73.50630283,ANOOMAA,20246,ISKANDHARU MAGU
Residences,GALOLHU,4.171821682,73.51368964,ANSAANAA,20092,BURUZU MAGU
Residences,GALOLHU,4.176808057,73.51294935,ANTARES,20098,HUSNUHEENA MAGU
Government Offices,MAAFANNU,4.179044425,73.51006061,ANTI CORRUPTION BOARD,20183,AMEER AHMED MAGU
Residences,MACHCHANGOLHI,4.174004562,73.50669712,ANTI FABRIC,20244,GULAABEE MAGU
Residences,MAAFANNU,4.177059515,73.50632697,ANULAARIS,20261,CARNATION MAGU
Residences,GALOLHU,4.172907773,73.51137757,ANZAANEEGE,20133,BODURASGEFAANU MAGU
Residences,GALOLHU,4.172913123,73.51144731,ANZAANEEGE AAGE,20133,BODURASGEFAANU MAGU
Residences,MAAFANNU,4.174823141,73.50460495,APPLE GREEN,20296,UNIGAS MAGU
Residences,HENVEIRU,4.174839192,73.51598829,ARAA HANDHU,20039,GULFAAMU HINGUN
Residences,HENVEIRU,4.177428676,73.51437092,ARAA IRU,20079,MEDHUZIYAARAIY MAGU
Residences,GALOLHU,4.177182569,73.51212059,ARAA KURI,20128,SHAHEEDH HUSSEIN MOHAMED HINGUN
Residences,MAAFANNU,4.17393501,73.50421071,ARAA RAIY KURI,20316,BLUEKIYA  MAGU
Residences,MAAFANNU,4.173418717,73.50336581,ARAA RAIY NIRU,20329,MURANGA MAGU
Residences,MAAFANNU,4.178835769,73.50765203,ARAA RIHI,20221,FIYAATHOSHI HINGUN
Residences,MAAFANNU,4.176676978,73.50759839,ARAA THARI,20257,RAIYFUS GOALHI
Residences,MAAFANNU,4.178640488,73.50609899,ARAAROOT VILLA,20252,HAVEEREE HINGUN
Residences,MACHCHANGOLHI,4.173156557,73.50967705,ARAAROOTUGE,20165,DHANBURUH MAGU
Residences,MAAFANNU,4.173632724,73.50561082,ARABIAN VILLA,20277,MUIVEYO MAGU
Residences,MAAFANNU,4.175499939,73.50511457,ARALIYA,20292,ALHIVILAA MAGU
Residences,HENVEIRU,4.176457621,73.51754397,ARANEEDHA,20013,FILIGAS MAGU
Residences,HENVEIRU,4.17675723,73.51621628,ARCTIC LOON,20028,SEESAN MAGU
Residences,MACHCHANGOLHI,4.174231946,73.50863636,AREEBA,20199,DHEVINA MAGU
Residences,MAAFANNU,4.178340879,73.50530237,AREEJ,20279,HAVEEREE HINGUN
Residences,MAAFANNU,4.178263302,73.50494832,AREEKA,20280,CHANBEYLEE HINGUN
Residences,MAAFANNU,4.175007722,73.50258797,AREESH,20338,KANBA AISA RANI HINGUN
Residences,MACHCHANGOLHI,4.174173094,73.51003647,ARENA,20163,RAH DHEBAI MAGU
Residences,MACHCHANGOLHI,4.175622993,73.50788265,ARI FAN,20229,ZAMAANEE GOALHI
Residences,HENVEIRU,4.174750914,73.51438433,ARIHIYAA,20070,MAJEEDHEE MAGU
Residences,MAAFANNU,4.178675264,73.50638598,ARIMATHEEGE,20253,HAVEEREE HINGUN
Residences,MAAFANNU,4.17674653,73.50775927,ARINAGAAGE,20225,KENEREE MAGU
Residences,GALOLHU,4.172209572,73.51273745,ARIS,20110,KOIMALAA HINGUN
Residences,MACHCHANGOLHI,4.173167257,73.50646913,ARIVARU,20246,BINHIMA GOALHI
Residences,MACHCHANGOLHI,4.172731216,73.50785047,ARIZONA,20203,DHEVINA MAGU
Residences,HENVEIRU,4.172252373,73.5145399,AROMA,20074,LONUZIYAARAIY MAGU
Residences,MAAFANNU,4.175475863,73.50638062,AROODHAAGE,20264,MAJEEDHEE MAGU
Residences,GALOLHU,4.1722925,73.51124346,AROOSHAA MANZIL,20134,BURUZU MAGU
Residences,MAAFANNU,4.174579708,73.5068421,ARROW VILLA,20260,MAAVEYO MAGU
Residences,HENVEIRU,4.175540065,73.51795971,ARUM LILY,20003,BODUTHAKURUFAANU MAGU
Residences,MAAFANNU,4.178619087,73.50839227,ARUSHEEF,20212,ORCHID MAGU
Residences,GALOLHU,4.173041528,73.51042539,ARUTHA,20147,HALAVELI GOALHI
Residences,MAAFANNU,4.17296395,73.50499119,ARUZAANA,20301,GULHAZAARU GOALHI
Residences,MACHCHANGOLHI,4.174325574,73.50837082,ASAAS,20199,DHEVINA MAGU
Residences,MAAFANNU,4.177575806,73.50323975,ASAL,20332,HAVEEREE HINGUN
Residences,MAAFANNU,4.174956896,73.50668907,ASAREE,20260,ASAREE HINGUN
Residences,MAAFANNU,4.177254796,73.50595683,ASAREE AAGE,20272,CARNATION MAGU
Residences,MAAFANNU,4.17492747,73.50674003,ASAREE FEHI,20260,ASAREE HINGUN
Residences,MAAFANNU,4.177043464,73.50605071,ASAREE GOMAA,20272,CARNATION MAGU
Residences,MAAFANNU,4.174860592,73.50542307,ASAREE HANDHAAN,20292,YAAGOOTHU GOALHI
Residences,MAAFANNU,4.176989963,73.50603193,ASAREE HANDHU,20272,CARNATION MAGU
Residences,MAAFANNU,4.177286897,73.50589514,ASAREE HIYAA,20272,CARNATION MAGU
Residences,MAAFANNU,4.177091616,73.5060668,ASAREE PEARL,20272,IRAAKU MAGU
Residences,MACHCHANGOLHI,4.175491914,73.51039325,ASAREE VILLA,20160,RAH DHEBAI MAGU
Residences,MAAFANNU,4.177145117,73.50608826,ASAREE VILU,20272,IRAAKU MAGU
Residences,MAAFANNU,4.174988997,73.50663275,ASAREEGE,20260,ASAREE HINGUN
Residences,MACHCHANGOLHI,4.176500422,73.50865245,ASBAABU,20193,DHIDHI GOALHI
Residences,GALOLHU,4.174935495,73.51156265,ASDHOO,20132,MAJEEDHEE MAGU
Residences,HENVEIRU,4.1765994,73.51713091,ASEYGE,20015,FINIFENMAA GOALHI
Residences,GALOLHU,4.172731216,73.51337582,ASEYNAA,20105,DHON ADHARAADHA HINGUN
Residences,HENVEIRU,4.173638074,73.51727843,ASFAAM,20008,BODUFUNGANDU MAGU
Residences,HENVEIRU,4.172656314,73.5153982,ASFARU,20051,KINBIGAS MAGU
Residences,GALOLHU,4.175580192,73.51219833,ASHAARIZ,20118,ALIKILEGEFAANU MAGU
Residences,MAAFANNU,4.176214187,73.50696802,ASHI,20257,ASURUMAA GOALHI
Residences,GALOLHU,4.174384426,73.51118445,ASHIFAA,20140,FAASHANAA KILEGE  MAGU
Residences,MAAFANNU,4.176826782,73.50554109,ASIA,20288,SHAARIU VARUDHEE
Residences,MACHCHANGOLHI,4.171968813,73.50751251,ASIMA MANZIL,20239,AMEENEE MAGU
Residences,MACHCHANGOLHI,4.175344784,73.5076654,ASISA,20241,MAJEEDHEE MAGU
Residences,MAAFANNU,4.177516954,73.50751246,ASIYAA MANZIL,20224,BENTHEYO GOALHI
Residences,HENVEIRU,4.173078979,73.51653814,ASJEHIGE,20022,HEENAA GOALHI
Residences,MAAFANNU,4.173054903,73.50398272,ASKARU VILLA,20318,MURANGA MAGU
Residences,MACHCHANGOLHI,4.172051741,73.50752056,ASNAF,20239,AMEENEE MAGU
Residences,MAAFANNU,4.177286897,73.50712623,ASRAFEE HIYAA,20256,ORCHID MAGU
Residences,HENVEIRU,4.174387101,73.51785511,ASRAFEE VILLA,20006,MAJEEDHEE MAGU
Residences,MAAFANNU,4.177380525,73.50712895,ASRAFEEGE,20256,ORCHID MAGU
Residences,GALOLHU,4.173539096,73.51164579,ASREEMAAGE,20121,ALIKILEGEFAANU MAGU
Residences,MAAFANNU,4.177549055,73.50516289,ASRU,20285,GANDHAKOALHI MAGU
Residences,GALOLHU,4.171393666,73.51381302,ASSARIYAA,20093,BURUZU MAGU
Residences,GALOLHU,4.172851596,73.51019204,ASSEYRI,20150,BODURASGEFAANU MAGU
Residences,HENVEIRU,4.171588948,73.5158515,ASSEYRI HIYA,20052,JANAVAREE MAGU
Residences,MAAFANNU,4.172728541,73.50535874,ASSEYRIGE,20303,RIYAASEE HINGUN
Residences,MAAFANNU,4.176008206,73.50385129,ASSIDHA,20325,IZZUDHEEN MAGU
Residences,MACHCHANGOLHI,4.173140506,73.50831995,ASTEROIDS,20202,CHAANDHANEE MAGU
Residences,MAAFANNU,4.175144152,73.50314056,ASTON VILLA,20338,SHAHEEDH ALI HINGUN
Residences,MACHCHANGOLHI,4.176858883,73.50909501,ASTRAL,20193,DHILKUSHAA GOALHI
Residences,MACHCHANGOLHI,4.176840158,73.50915134,ASTRAL AAGE,20193,DHILKUSHAA GOALHI
Residences,MAAFANNU,4.178183049,73.50783174,ASURU HIYAA,20223,ORCHID MAGU
Residences,MAAFANNU,4.178150948,73.50750983,ASURUMAA VILLA,20223,ORCHID MAGU
Residences,MAAFANNU,4.178081396,73.50787193,ASURUMAAGE,20223,ORCHID MAGU
Residences,HENVEIRU,4.175791524,73.51695925,ASWAAN,20017,GULISTHAANU GOALHI
Residences,HENVEIRU,4.1758263,73.5167715,ASWARD,20017,GULISTHAANU GOALHI
Residences,HENVEIRU,4.175719296,73.51359308,ASYOOTHU,20086,KARANKAA MAGU
Residences,GALOLHU,4.172268424,73.51355821,ATHA,20092,LONUZIYAARAIY MAGU
Residences,GALOLHU,4.172271099,73.51352066,ATHAFAIY,20092,LONUZIYAARAIY MAGU
Residences,HENVEIRU,4.176286415,73.51691097,ATHAFARU,20015,ROASHANEE MAGU
Residences,HENVEIRU,4.177819238,73.51500392,ATHAGASDHOSHUGE,20066,AMEER AHMED MAGU
Residences,MAAFANNU,4.178284702,73.50932568,ATHAKURI,20190,FAAMDHEYRI MAGU
Residences,MAAFANNU,4.178557561,73.50948393,ATHAMAA,20190,DHANBU GOALHI
Residences,MAAFANNU,4.178370305,73.50933909,ATHAMAA PLAZAA,20190,FAAMDHEYRI MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.178875895,73.50978434,ATHAMAA STORE,20189,ORCHID MAGU
Residences,MACHCHANGOLHI,4.175596242,73.51042002,ATHAMAA VILLA,20160,RAH DHEBAI MAGU
Residences,MACHCHANGOLHI,4.175748722,73.50874101,ATHAMAAGE,20196,SHAHEEDH KUDANEVI THUTTHU MANIK HINGUN
Residences,MAAFANNU,4.178595012,73.50951612,ATHAMOO,20189,DHANBU GOALHI
Residences,MACHCHANGOLHI,4.174368375,73.50807041,ATHARULAAGE,20199,DHILBAHAARU MAGU
Residences,MACHCHANGOLHI,4.176117884,73.50794166,ATHARUMAAGE,20229,SHAHEEDH KUDANEVI THUTTHU MANIK HINGUN
Residences,MACHCHANGOLHI,4.176160686,73.50779146,ATHARUMAAGE AAGE,20229,SHAHEEDH KUDANEVI THUTTHU MANIK HINGUN
Residences,MAAFANNU,4.174459328,73.50636184,ATHASSAAGIRI,20266,ALIMAS MAGU
Residences,GALOLHU,4.17203034,73.51217687,ATHENA,20110,RUHKENDIYA HINGUN
Residences,HENVEIRU,4.178161649,73.51344287,ATHIREEGE,20096,AMEER AHMED MAGU
Residences,HENVEIRU,4.178252601,73.51355553,ATHIREEGE AAGE,20094,AMEER AHMED MAGU
Residences,HENVEIRU,4.178132223,73.51355284,ATHIRI VELI,20096,AMEER AHMED MAGU
Residences,MACHCHANGOLHI,4.173009427,73.50827435,ATHIRIMATHEEGE,20202,BAAMIYA GOALHI
Government Offices,HENVEIRU,4.177696185,73.51320684,ATHLETIC ASSOCIATION OF MALDIVES,20096,MEDHUZIYAARAIY MAGU
Residences,MACHCHANGOLHI,4.169464914,73.50809728,ATHOLHU VEHI,20382,HUDHUFALHU GOALHI
Residences,HENVEIRU,4.175780823,73.51702094,ATLANTA,20017,GULISTHAANU GOALHI
Residences,HENVEIRU,4.173664825,73.51423949,ATLANTA GE,20072,NIROLHU MAGU
Government Offices,MAAFANNU,4.179218305,73.50681245,ATOLL POST BUILDING,20219,BODUTHAKURUFAANU MAGU
Government Offices,HENVEIRU,4.178003819,73.51239949,ATTORNEY GENERALS OFFICE,20114,AMEER AHMED MAGU
Government Offices,HENVEIRU,4.178405081,73.51260066,AUDIT OFFICE,20114,AMEER AHMED MAGU
Residences,HENVEIRU,4.175524015,73.5149771,AUGUSTA,20037,SOSUN MAGU
Mosques,MAAFANNU,4.177982418,73.50791484,AUMISKIY,20224,ORCHID MAGU
Residences,GALOLHU,4.173501645,73.51223066,AURORA,20120,NIYANDHURU GOALHI
Residences,MACHCHANGOLHI,4.173729028,73.50673467,AUTOAGE,20244,SAIMAA GOALHI
Residences,GALOLHU,4.174395126,73.51073916,AUTUM GLORY,20140,SABUDHERIYAA MAGU
Residences,MAAFANNU,4.177637333,73.50743204,AVEELAA,20224,ORCHID MAGU
Residences,MAAFANNU,4.173539096,73.50561887,AVENUE,20268,MUIVEYO MAGU
Residences,GALOLHU,4.175002372,73.51302177,AVI,20100,MAJEEDHEE MAGU
Residences,MACHCHANGOLHI,4.17566847,73.50822061,AVI ROALHI,20228,SAYYID KILEGEFAANU MAGU
Residences,HENVEIRU,4.176091134,73.51642281,AVIDHEYGE,20031,HIRUNDHU MAGU
Residences,HENVEIRU,4.173779855,73.51505488,AVIHI,20060,KAASINJEE MAGU
Residences,MAAFANNU,4.177228045,73.50778878,AXEL,20224,FAREEDHEE MAGU
Residences,GALOLHU,4.170529606,73.51307809,AXILARIS,20350,MAANIFAA HINGUN
Residences,MACHCHANGOLHI,4.174130292,73.5100472,AXIS,20163,RAH DHEBAI MAGU
Residences,GALOLHU,4.172313901,73.51398736,AZALEA,20091,KASHIMAA HINGUN
Residences,GALOLHU,4.173450817,73.51209099,AZORA,20121,SAHARAA MAGU
Residences,HENVEIRU,4.170882721,73.51582468,AZUM,20054,AMEENEE MAGU
Residences,MAAFANNU,4.174807091,73.50279719,AZZAAM VILLA,20338,SABUDHELI MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.179632942,73.50793362,BAA ATOLL FIHAARA,20215,FAAMDHEYRI MAGU
Residences,MACHCHANGOLHI,4.174095516,73.50752592,BAABIL,20231,KAAMINEE MAGU
Residences,MACHCHANGOLHI,4.175114726,73.50911384,BAABUL AVAALEE,20173,CHAANDHANEE MAGU
Residences,MAAFANNU,4.178921371,73.5085157,BAABUSSAADHAA,20211,AABURUZU HINGUN
Residences,HENVEIRU,4.175553441,73.51771027,BAADEE VILLA,20004,HIYALEE GOALHI
Residences,GALOLHU,4.176158011,73.51196229,BAADEEGE,20129,ALIKILEGEFAANU MAGU
Residences,HENVEIRU,4.176380043,73.5154438,BAADHAL,20033,KAANI GOALHI
Residences,MAAFANNU,4.17450213,73.50592732,BAADHALAAGE,20276,JAMBU MAGU
Residences,HENVEIRU,4.173678201,73.51656228,BAADHIREEGE,20020,LANSIMOO GOALHI
Residences,MAAFANNU,4.17241288,73.50567251,BAADHIYAA,20271,BURUZU MAGU
Residences,GALOLHU,4.173087004,73.51403832,BAAGH BAHAARU,20090,BODURASGEFAANU MAGU
Residences,MAAFANNU,4.174932819,73.50510925,BAAMIYAAGE,20292,YAAGOOTHU GOALHI
Residences,GALOLHU,4.172273774,73.51149291,BAANI,20134,RAADHAFATHI HINGUN
Residences,MAAFANNU,4.176719779,73.50556786,BAANSAAGE,20273,SHAARIU VARUDHEE
Residences,MAAFANNU,4.172872997,73.50474988,BAANSREEGE,20306,HILAALEE MAGU
Residences,MAAFANNU,4.175732672,73.50486249,BAARANA,20290,MAJEEDHEE MAGU
Residences,MAAFANNU,4.174590408,73.50384861,BAARANAAGE,20315,SABUDHELI MAGU
Residences,MAAFANNU,4.174761614,73.50378156,BAARANAAGE AAGE,20315,IZZUDHEEN MAGU
Residences,MAAFANNU,4.175740697,73.50477934,BAARANAAGE HULHANGUGE,20290,MAJEEDHEE MAGU
Residences,GALOLHU,4.172535934,73.5110423,BAARISH,20134,LONUZIYAARAIY MAGU
Residences,MAAFANNU,4.174991672,73.50646108,BAAZUJEHIGE,20265,ABLAGHEE GOALHI
Residences,MAAFANNU,4.176717104,73.50399613,BABUL,20312,IZZUDHEEN MAGU
Residences,MAAFANNU,4.175494588,73.50373596,BABUNA,20326,IZZUDHEEN MAGU
Residences,MAAFANNU,4.174017938,73.50486508,BADHURU,20300,UNIGAS MAGU
Residences,MAAFANNU,4.173865458,73.50415707,BADIALIGE,20317,BLUEKIYA  MAGU
Residences,MACHCHANGOLHI,4.173498969,73.50694402,BADIFASGANDUDHOSHUGE,20245,BADIFASGANDUDHOSHU MAGU
Residences,MAAFANNU,4.174285447,73.50480348,BADIKULHIMAAGE,20298,MIRIYAAS MAGU
Residences,HENVEIRU,4.172650963,73.51566374,BADIMIRUSGE,20048,KINBIGAS MAGU
Government Offices,MACHCHANGOLHI,4.170962974,73.507113,BADMINGTON ASSOCIATION OF MALDIVES,20384,MAAFAIY THAKURUFAANU MAGU
Residences,MAAFANNU,4.177549055,73.50965559,BAGEECHAA,20191,KENEREE MAGU
Residences,MAAFANNU,4.177779112,73.50990772,BAGEECHAA KURI,20191,CHAANDHANEE MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.178632463,73.50522727,BAGEECHAA STORE,20279,BODUTHAKURUFAANU MAGU
Residences,MAAFANNU,4.177693509,73.5098809,BAGEECHAA VILLA,20191,CHAANDHANEE MAGU
Residences,MAAFANNU,4.177904841,73.50964755,BAGEECHAAGE,20191,FAREEDHEE MAGU
Residences,MAAFANNU,4.177894141,73.50956708,BAGEECHAAGE AAGE,20191,FAREEDHEE MAGU
Residences,HENVEIRU,4.175740697,73.51720065,BAGSHAAN,20017,FILIGAS MAGU
Residences,GALOLHU,4.176029607,73.51315856,BAHAAREE AAGE,20098,KALHUHURAA  MAGU
Residences,GALOLHU,4.176026932,73.51307273,BAHAAREEGE,20098,KALHUHURAA  MAGU
Residences,MAAFANNU,4.172883697,73.504318,BAHAARU VILLA,20306,HANDHUVAREE HINGUN
Residences,MACHCHANGOLHI,4.173964436,73.50797921,BAHAARUGE,20199,KURIKEELA MAGU
Residences,MAAFANNU,4.178043945,73.5056752,BAHRAIN,20284,CHANBEYLEE MAGU
Residences,HENVEIRU,4.175473188,73.51626992,BAIDID VILLA,20035,THURRAVAAS GOALHI
Residences,HENVEIRU,4.175705921,73.51334631,BAIKANDIGE,20086,HADHEEBEE MAGU
Residences,HENVEIRU,4.175778148,73.51335168,BAIKANDIGE AAGE,20086,HADHEEBEE MAGU
Residences,MAAFANNU,4.174239971,73.50417852,BALANCE,20316,HANDHUVAREE HINGUN
Residences,HENVEIRU,4.173523045,73.51587027,BALSAM VILLA,20043,VAIJEHEY MAGU
Residences,GALOLHU,4.176556599,73.51187919,BAMBOO,20130,DAISY MAGU
Residences,MAAFANNU,4.174692062,73.50377619,BANAARAS,20315,IZZUDHEEN MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.178466608,73.50477934,BANAFSAA STORE,20281,BODUTHAKURUFAANU MAGU
Residences,MAAFANNU,4.178183049,73.50488663,BANAFSAA VILLA,20281,HAVEEREE HINGUN
Residences,MACHCHANGOLHI,4.174667985,73.50701367,BANAFSAAGE,20242,MAAVEYO MAGU
Residences,HENVEIRU,4.173699602,73.51767808,BANANA HOUSE,20008,DHUNBUGAS MAGU
Residences,HENVEIRU,4.173707627,73.51761371,BANANA VILLA,20008,DHUNBUGAS MAGU
Residences,MAAFANNU,4.17507995,73.50537211,BANBUKEYOGASDHOSHUGE,20292,MIRIYAAS MAGU
Residences,HENVEIRU,4.1773832,73.51472229,BANDAARA VILLA,20079,MEDHUZIYAARAIY MAGU
Residences,HENVEIRU,4.178685964,73.51160288,BANDEYRIGE,20126,AMEER AHMED MAGU
Residences,MACHCHANGOLHI,4.173779855,73.51007675,BANDHUGE,20163,RAH DHEBAI MAGU
Residences,HENVEIRU,4.175556116,73.51702631,BANDIDHOOGE,20017,VIOLET MAGU
Residences,HENVEIRU,4.173704952,73.5175547,BANDOSGE,20008,DHUNBUGAS MAGU
Residences,MAAFANNU,4.175400961,73.5071665,BANFF VILLA,20259,MAJEEDHEE MAGU
Residences,MAAFANNU,4.174199844,73.50321556,BANGAA,20328,SHAHEEDH ALI HINGUN
Residences,HENVEIRU,4.17552669,73.51734281,BANGKOK,20017,FILIGAS MAGU
Residences,MACHCHANGOLHI,4.175449112,73.50761175,BANGUFADIGGE,20229,MAJEEDHEE MAGU
Residences,MACHCHANGOLHI,4.175443762,73.50767344,BANGUFADIGGE  IRUMATHEEGE,20229,MAJEEDHEE MAGU
Other Businesses,GALOLHU,4.175133452,73.5107097,BANK OF  MALDIVES MAJEEDHEE MAGU BRANCH,20138,MAJEEDHEE MAGU
Other Businesses,MAAFANNU,4.178948122,73.50955904,BANK OF MALDIVES BAAZAARU BRANCH,20188,ORCHID MAGU
Other Businesses,HENVEIRU,4.178632463,73.5135743,BANK OF MALDIVES LIMITED HEAD OFFICE,20094,BODUTHAKURUFAANU MAGU
Residences,HENVEIRU,4.173951061,73.51519972,BARABOAMAAGE,20044,KAASINJEE MAGU
Residences,HENVEIRU,4.174269397,73.51506829,BARAKAATHU,20060,KAASINJEE MAGU
Residences,GALOLHU,4.171829707,73.51363868,BAROASAA,20092,BURUZU MAGU
Residences,MACHCHANGOLHI,4.174411177,73.50749919,BARRACUDA,20242,KAAMINEE MAGU
Residences,MAAFANNU,4.178351579,73.5062331,BASHEEREE HIYAA,20253,SHAMEEMEE  GOALHI
Residences,MAAFANNU,4.174202519,73.50590055,BASHIGASDHOSHUGE,20276,JAMBU MAGU
Residences,GALOLHU,4.172289825,73.51094037,BASHIMA VILLA,20134,REHENDHI HINGUN
Residences,HENVEIRU,4.176524498,73.51503342,BASHIMAA VAADHEE,20068,SOSUN MAGU
Residences,MAAFANNU,4.174405827,73.50525677,BASHIMAAGE,20276,MIRIYAAS MAGU
Government Offices,MACHCHANGOLHI,4.170962974,73.50711041,BASKETBALL ASSOCIATION OF MALDIVES,20384,MAAFAIY THAKURUFAANU MAGU
Residences,HENVEIRU,4.172343327,73.51634771,BASTHEE,20050,RAIYVILAA HINGUN
Residences,GALOLHU,4.172249698,73.51025109,BATHALAA,20151,SITHTHIMAAVAA HINGUN
Residences,GALOLHU,4.171859134,73.51235121,BAVANA,20110,BURUZU MAGU
Residences,GALOLHU,4.17597878,73.5127911,BAVATHI,20099,KALHUHURAA MAGU
Residences,MAAFANNU,4.173127131,73.50417052,BEACH CORNER,20318,HANDHUVAREE HINGUN
Residences,MAAFANNU,4.174499455,73.50388616,BEACH FLAT,20316,SABUDHELI MAGU
Residences,MAAFANNU,4.176658252,73.5045433,BEACH HEAVEN,20312,HANDHUVAREE HINGUN
Residences,HENVEIRU,4.178298078,73.51474643,BEACH HOTEL,20066,BODUTHAKURUFAANU MAGU
Residences,MACHCHANGOLHI,4.172600137,73.50777268,BEACH HOUSE,20237,ISKANDHARU MAGU
Residences,GALOLHU,4.172776693,73.51188446,BEACH NEST,20122,RAADHAFATHI HINGUN
Residences,MAAFANNU,4.176602075,73.50453262,BEACH NUT,20312,HANDHUVAREE HINGUN
Residences,MAAFANNU,4.173234135,73.50428313,BEACH ROADGE,20306,MURANGA MAGU
Residences,MAAFANNU,4.176658252,73.50441456,BEACH SHINE,20312,HANDHUVAREE HINGUN
Residences,MAAFANNU,4.177886115,73.50473638,BEACH SIDE,20285,HANDHUVAREE HINGUN
Residences,MACHCHANGOLHI,4.172667014,73.50706995,BEACH SLOPE,20238,ISKANDHARU MAGU
Residences,MAAFANNU,4.177380525,73.50583881,BEAUTEEN HOUSE,20255,CARNATION MAGU
Residences,MACHCHANGOLHI,4.172348677,73.50774854,BEAUTY,20237,BURUZU MAGU
Residences,MAAFANNU,4.173260886,73.50406319,BEAUTY FLOWERS,20318,MURANGA MAGU
Residences,HENVEIRU,4.172225622,73.51477057,BEAUTY NIGHT,20063,LONUZIYAARAIY MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.178019869,73.50796317,BEAUTY SHOP,20224,ORCHID MAGU
Residences,HENVEIRU,4.172220272,73.51482958,BEAUTY SITE,20063,LONUZIYAARAIY MAGU
Residences,GALOLHU,4.173413366,73.51154119,BEAUTY VILLA,20132,ALIKILEGEFAANU MAGU
Residences,HENVEIRU,4.17297465,73.5155645,BEEHIVE,20049,MUITHOSHI GOALHI
Residences,HENVEIRU,4.173022802,73.51558864,BEEHIVE UTHURUBAI,20049,MUITHOSHI GOALHI
Residences,MACHCHANGOLHI,4.174288122,73.50803822,BEENAA,20199,DHILBAHAARU MAGU
Residences,GALOLHU,4.172814144,73.51132661,BEETROOTGE,20133,BODURASGEFAANU MAGU
Residences,HENVEIRU,4.173605973,73.51548403,BEGOANIYA,20044,MUSHTHAREE MAGU
Residences,MACHCHANGOLHI,4.174301498,73.5092774,BELGIUMGE,20164,NIKAGAS MAGU
Residences,HENVEIRU,4.175799549,73.51379693,BENEENAA,20086,KARANKAA MAGU
Residences,HENVEIRU,4.171297362,73.5142985,BENETY,20076,KASHIMAA HINGUN
Residences,GALOLHU,4.17538491,73.51208031,BENHAAGE,20118,ALIKILEGEFAANU MAGU
Residences,MACHCHANGOLHI,4.172774018,73.508403,BEREBEDHIGE,20175,JOASHEE HINGUN
Residences,HENVEIRU,4.173314388,73.51641208,BEREBEDHIMAAGE,20045,VAIJEHEY MAGU
Residences,HENVEIRU,4.173432092,73.51632357,BEREBEDHIMAAGE AAGE,20045,VAIJEHEY MAGU
Residences,MACHCHANGOLHI,4.174095516,73.50970383,BEREEZEE VILLA,20163,DHANBURUH MAGU
Residences,HENVEIRU,4.171958112,73.51401418,BERINMADHOO,20075,KASHIMAA HINGUN
Residences,MACHCHANGOLHI,4.172340652,73.5070914,BERIYAN FARU,20240,BURUZU MAGU
Residences,GALOLHU,4.174678686,73.51033146,BERUGE,20139,RAH DHEBAI MAGU
Residences,MAAFANNU,4.173445467,73.50420803,BEUTY LINE,20317,HANDHUVAREE HINGUN
Residences,MAAFANNU,4.177115691,73.50525141,BEVERLY HILLS,20288,KULHIDHOSHU MAGU
Residences,MAAFANNU,4.173576547,73.50569934,BEYDHANAAGE,20268,MUIVEYO MAGU
Residences,MAAFANNU,4.175590892,73.50624651,BEYZANGE,20263,MAJEEDHEE MAGU
Retail Outlets and Supermarkets,MAAFANNU,4.180042228,73.50932837,BHM BUILDING,20185,MOOSA IBRAHIM DIDI GOALHI
Residences,HENVEIRU,4.172998726,73.51721138,BIANCA,20009,BODUFUNGANDU MAGU
